author_clean,book_count,avg_rating,avg_bayesian,total_votes,median_price,nationality,books,author_score,influence
木心 讲述,2,8.55,8.54973579815763,36360,68.5,中国,"['文学回忆录（全2册）', '木心谈木心']",8.277379289466346,86.92284623762801
本哈德·施林克,3,8.533333333333333,8.527576659160363,34999,28.0,德,"['朗读者', '朗读者', '朗读者']",8.305206878283052,86.8982378314707
贾雷德·戴蒙德,2,8.7,8.688621331031213,34304,56.5,美,"['枪炮、病菌与钢铁', '枪炮、病菌与钢铁']",8.320236432323489,86.88861508116342
马歇尔·卢森堡,2,8.4,8.394164215775103,37806,31.0,美,"['非暴力沟通', '非暴力沟通']",8.234522146609203,86.79391834736582
乔治.R.R.马丁,2,9.45,9.441743403916341,26011,76.5,美,"['冰与火之歌（卷二）', '冰与火之歌（卷三）']",8.534522146609204,86.76462557286357
阿兰·德波顿,6,8.0,8.001675444060732,45852,22.5,英,"['旅行的艺术', '身份的焦虑', '机场里的小旅行', '幸福的建筑', '拥抱逝水年华', '身份的焦虑']",8.076514093296765,86.68680800331937
大冰,7,6.871428571428572,6.885973185119354,119076,39.0,中国,"['乖，摸摸头', '阿弥陀佛么么哒', '他们最幸福', '好吗好的', '我不', '你坏', '小孩']",7.411804585522036,86.62565599606216
三浦紫苑,6,8.366666666666667,8.362798055884818,34802,32.0,日,"['强风吹拂', '多田便利屋', '编舟记', '真幌站前多田便利屋', '假如岁月足够长', '真幌站前番外地']",8.276514093296765,86.55130570888227
茨威格,4,8.5,8.491257656625885,32743,17.5,奥,"['一个陌生女子的来信', '昨日之旅', '人类的群星闪耀时', '一个女人一生中的二十四小时']",8.315739447362713,86.45437742213586
阿瑟·克拉克,5,8.8,8.78930116491097,26522,28.0,英,"['2001：太空漫游', '2001太空漫游', '神的九十亿个名字', '与罗摩相会', '童年的终结']",8.484165502626443,86.41773775095062
史蒂芬·柯维,2,8.3,8.298637497634433,37418,39.0,美,"['高效能人士的七个习惯（精华版）', '高效能人士的七个习惯']",8.205950718037775,86.40811844896058
斯蒂芬妮·梅尔,5,7.68,7.68367698842366,53591,35.0,美,"['暮色', '破晓', '月食', '新月', '暮光之城-豪华珍藏版']",7.924165502626442,86.28746705502438
许先哲,7,8.428571428571429,8.420418073738363,31484,39.9,中国,"['镖人', '镖人', '镖人', '镖人', '镖人', '镖人', '镖人']",8.32013791885537,86.17388591642138
冯友兰,3,9.133333333333333,9.116268687281496,24366,38.0,中国,"['中国哲学简史', '中国哲学简史', '中国哲学简史']",8.530206878283053,86.16349203891498
墨香铜臭,2,8.2,8.198784170535351,37348,189.0,中国,"['魔道祖師 一', '无羁']",8.177379289466346,86.09195138503294
饶雪漫,13,6.838461538461539,6.854322499852082,152638,25.0,中国,"['左耳', '沙漏', '左耳', '沙漏II', '沙漏Ⅲ', '校服的裙摆', '甜酸', '小妖的金色城堡', '离歌（Ⅰ）', '十年', '离歌Ⅱ', '糖衣', '没有人像我一样']",7.207869723681357,86.03191442551358
维多利亚·希斯洛普,2,7.9,7.899688055825257,41364,28.0,英,"['岛', '回归']",8.09166500375206,86.01593957512763
鲍鲸鲸,2,7.65,7.656471436982715,45254,28.5,中国,"['失恋33天', '等风来']",8.02023643232349,85.97748346158468
林海音,4,9.1,9.078029449886671,22422,19.0,中国,"['城南旧事', '城南旧事', '城南旧事', '城南旧事']",8.58240611402938,85.9771926936925
(日)东野圭吾,13,7.1461538461538465,7.162668606298904,105207,28.0,中国,"['祈祷落幕时', '秘密', '沉睡的森林', '平行世界·爱情故事', '名侦探的诅咒', '悖论13', '圣女的救济', '只差一个谎言', '麒麟之翼', '黎明之街', '侦探俱乐部', '虚像小丑', '雪国之劫']",7.4300919459035795,85.91931427597272
斯科特·菲茨杰拉德,2,8.6,8.596563236932429,31583,28.5,美,"['了不起的盖茨比', '了不起的盖茨比']",8.29166500375206,85.90501537587998
迟子建,6,8.483333333333333,8.474203405137455,29661,28.5,中国,"['额尔古纳河右岸', '世界上所有的夜晚', '群山之巅', '白雪乌鸦', '额尔古纳河右岸', '额尔古纳河右岸']",8.340150456933127,85.88371719810921
石田衣良,8,7.775,7.778916804044341,50725,20.0,日,"['池袋西口公园', '孤独小说家', '计数器少年', '骨音', '电子之星', '秋叶原@DEEP', '反自杀俱乐部', '灰色的彼得潘']",7.926281155866495,85.87486677930477
斯宾塞·约翰逊,4,7.55,7.556528239578137,52707,17.700000000000003,美,"['谁动了我的奶酪？', '谁动了我的奶酪？', '谁动了我的奶酪?-纪念版', '礼物']",7.893517225140491,85.8224438370658
（香港）亦舒,14,7.607142857142857,7.620120127159021,63553,9.8,中国,"['她比烟花寂寞', '流金岁月', '开到荼縻', '玫瑰的故事', '人淡如菊', '香雪海', '圆舞', '迷迭香', '我的前半生', '心扉的信', '异乡人', '烈火', '没有月亮的晚上', '小玩意']",7.754823948750758,85.7656015950426
古典,3,7.966666666666666,7.9665198558883725,39694,35.0,中国,"['拆掉思维里的墙', '跃迁', '你的生命有什么可能']",8.092706878283053,85.6935154409415
周浩晖,11,7.918181818181818,7.922724941007183,44970,28.8,中国,"['死亡通知单', '死亡通知单·暗黑者', '死亡通知单2：宿命（上）', '死亡通知单3：离别曲（下）', '邪恶催眠师', '死亡通知单3：离别曲（上）', '死亡通知单2：宿命（下）', '凶画', '鬼望坡', '暗黑者外传：惩罚', '死亡通知单2·宿命']",7.996353439141526,85.67111650682203
朱光潜,5,8.879999999999999,8.862629603510547,23015,15.0,中国,"['谈美', '给青年的十二封信', '西方美学史', '谈美', '给青年的十二封信']",8.524165502626442,85.61624867145397
尤·奈斯博,5,8.26,8.256777981770629,33497,45.0,挪威,"['雪人', '猎豹', '幽灵', '警察', '知更鸟']",8.214165502626443,85.585370105172
S·A·阿列克谢耶维奇,3,8.933333333333332,8.920968714751856,24864,42.0,白俄,"['我不知道该说什么，关于死亡还是爱情', '切尔诺贝利的悲鸣', '我还是想你，妈妈']",8.455206878283052,85.57697912344939
高桥留美子,2,8.5,8.497920961984427,31401,43.25,日,"['乱马1/2', '犬夜叉01']",8.263093575180632,85.56125071443054
巴尔扎克,3,8.166666666666666,8.160470782379102,35416,12.0,法,"['欧也妮·葛朗台', '高老头', '欧叶妮·格朗台 高老头']",8.167706878283052,85.55629837545362
吉米·哈利,3,9.033333333333333,9.011885775501923,23715,28.8,英,"['万物有灵且美', '万物既聪慧又奇妙', '万物刹那又永恒']",8.492706878283052,85.5547240242079
齐邦媛,2,8.8,8.787223760272234,27999,35.5,中国,"['巨流河', '巨流河']",8.348807860894919,85.49145678296469
易中天,13,7.592307692307693,7.602749660348322,61379,26.0,中国,"['品三国（上）', '品三国（下）', '品人录', '读城记', '帝国的惆怅', '易中天中华史：祖先', '易中天品读汉代风云人物', '中国的男人和女人', '闲话中国人', '易中天中华史：国家', '帝国的终结', '易中天中华史：魏晋风度', '易中天中华史：三国纪']",7.752314168125801,85.46801812511173
张大春,8,8.35,8.343681539980349,30040,34.5,中国,"['认得几个字', '城邦暴力团（上）', '聆听父亲', '城邦暴力团（下）', '小说稗类', '四喜忧国', '离魂', '大唐李白·少年游']",8.280127309712649,85.37074890824488
塞万提斯,4,8.575,8.562527282896049,27576,34.5,中国,"['堂吉诃德', '堂吉诃德', '堂吉诃德（上下）', '堂吉诃德']",8.349072780696046,85.36707647361993
圣埃克絮佩里,3,9.166666666666666,9.153811271628271,21770,9.0,法,"['小王子', '小王子', '小王子']",8.542706878283052,85.32741031568747
沈复,3,8.4,8.39269622539472,30767,32.0,中国,"['浮生六记', '浮生六记', '浮生六记']",8.255206878283053,85.31121043978064
S. A. 阿列克谢耶维奇,4,8.775,8.762418727506475,24518,55.0,白俄,"['二手时间', '切尔诺贝利的祭祷', '锌皮娃娃兵', '我是女兵，也是女人']",8.437961669584936,85.28419661567325
天衣有风,3,7.8,7.801938550014614,40794,49.8,中国,"['凤囚凰（上中）', '凤囚凰（下）', '凤囚凰']",8.030206878283053,85.25120415999807
麦家,5,7.56,7.568622698499782,51028,23.0,中国,"['人生海海', '风声', '暗算', '解密', '解密']",7.864165502626442,85.2487287782471
孙睿,6,7.433333333333334,7.441160029203437,58146,19.85,中国,"['草样年华', '草样年华Ⅱ', '活不明白', '草样年华3', '我是你儿子', '朝三暮四']",7.767423184205857,85.21429917784212
夏达 编绘,2,8.85,8.845613823724115,26534,21.5,中国,"['子不语3', '哥斯拉不说话']",8.363093575180631,85.18831016144271
路内,7,8.285714285714286,8.281659422164191,30221,35.0,中国,"['少年巴比伦', '追随她的旅程', '慈悲', '云中人', '花街往事', '少年巴比伦', '天使坠落在哪里']",8.236804585522036,84.97355648379293
林欣浩,3,8.566666666666666,8.560620958855537,27089,42.0,中国,"['哲学家们都干了些什么', '哲学家们都干了些什么？', '佛祖都说了些什么?']",8.317706878283053,84.89816815009218
几米,7,8.628571428571428,8.613864714332747,23399,26.0,中国,"['森林里的秘密', '微笑的鱼', '又寂寞又美好', '时光电影院', '失乐园 IV：魔法失灵了', '幸运儿', '布瓜的世界']",8.436804585522035,84.87839914379873
张宏杰,8,8.2875,8.283629216739788,29591,39.8,中国,"['饥饿的盛世', '曾国藩传', '大明王朝的七张面孔', '曾国藩的正面与侧面', '曾国藩的正面与侧面', '饥饿的盛世', '简读中国史', '中国国民性演变历程']",8.24166577125111,84.85008645516176
山冈庄八,6,8.616666666666667,8.603251808376955,23877,26.0,日,"['德川家康（第一部）', '德川家康（第二部）', '德川家康（第三部）', '织田信长', '德川家康（第四部）', '德川家康（第五部）']",8.412877729660401,84.80780431438068
顾城,2,8.95,8.941668592229837,24490,21.0,中国,"['顾城的诗', '顾城的诗 顾城的画']",8.39166500375206,84.80667826931997
李泽厚,2,9.0,8.993610350545605,23807,39.5,中国,"['美的历程', '美的历程']",8.405950718037776,84.71329628511911
南怀瑾,5,8.74,8.726842601028157,22421,27.0,中国,"['金刚经说什么', '论语别裁(上下)', '易经杂说', '老子他说', '庄子諵譁（上）']",8.454165502626442,84.69212140758765
李海鹏,2,8.1,8.100250007730923,32490,30.0,中国,"['佛祖在一号线', '晚来寂静']",8.148807860894918,84.6556702186941
妹尾河童,5,8.28,8.277568204370226,29382,18.0,日,"['河童旅行素描本', '窥视印度', '窥视日本', '河童杂记本', '窥视工作间']",8.224165502626441,84.61162558604003
丹·艾瑞里,3,8.066666666666666,8.067514621740733,32863,42.0,美,"['怪诞行为学', '怪诞行为学', '怪诞行为学2']",8.130206878283053,84.55523376816284
安意如,9,6.9,6.919908521438953,97779,23.8,中国,"['人生若只如初见', '当时只道是寻常', '思无邪', '陌上花开缓缓归', '美人何处', '陌上花开', '观音', '惜春纪', '世有桃花']",7.352975359018888,84.48918200999755
湊佳苗,3,7.866666666666667,7.8743364099212085,35827,28.0,中国,"['告白', '赎罪', '往复书简']",8.055206878283052,84.47080601719831
克莱儿·麦克福尔,3,6.2,6.24523896763781,86275,36.0,英,"['摆渡人', '摆渡人3无境之爱', '黑石之墓']",7.430206878283053,84.4465803039995
毕飞宇,5,8.24,8.237797110402573,29304,20.0,中国,"['小说课', '推拿', '推拿', '玉米', '青衣']",8.204165502626442,84.38405445026878
绫辻行人,12,7.7,7.709932840262998,47046,23.5,中国,"['钟表馆幽灵', '十角馆杀人预告', '钟表馆事件', '替身', '钟表馆事件', '迷宫馆的诱惑', '黑猫馆手记', '水车馆幻影', '十角馆事件', '雾越邸杀人事件', '黑暗馆不死传说', '咚咚吊桥坠落']",7.837744413309672,84.325527030225
那多,13,7.615384615384615,7.626796249935952,51723,18.0,中国,"['19年间谋杀小叙', '幽灵旗', '返祖', '亡者永生', '凶心人', '过年', '神的密码', '铁牛重现', '甲骨碎', '坏种子', '百年诅咒', '那多三国事件簿之桃园三结义', '暗影38万']",7.768980834792468,84.32200991621546
由貴香織里,3,8.466666666666667,8.462251112715569,26439,57.5,日本,"['天使禁獵區', '伯爵該隱 ~ 诅咒之子', '戒音']",8.280206878283053,84.31431023972817
儒勒·凡尔纳,5,8.48,8.471105821958341,25022,11.0,法,"['八十天环游地球', '神秘岛', '海底两万里', '八十天环游地球', '海底两万里（共二册）']",8.324165502626443,84.30340800412964
罗素,4,8.75,8.737403532239602,22049,23.5,英,"['西方哲学史（上卷）', '西方哲学史（下卷）', '西方哲学史', '幸福之路']",8.426850558473825,84.27750445728606
乔治·R.R.马丁,3,9.200000000000001,9.184918039117308,18829,120.0,美,"['冰与火之歌', '冰与火之歌·卷一·权力的游戏（全三册）', '冰与火之歌：七王国的骑士']",8.555206878283052,84.21066899391161
雅歌塔·克里斯多夫,3,8.566666666666666,8.561102314519681,24661,22.0,匈牙利,"['恶童日记', '二人证据', '第三谎言']",8.317706878283053,84.11712666869211
秋乃茉莉,2,9.0,8.992660190820914,22171,12.0,日,"['恐怖宠物店（10）', '恐怖宠物店1']",8.405950718037776,84.11486465742756
卡洛·罗韦利,3,8.799999999999999,8.787094261661876,22098,49.0,意,"['七堂极简物理课', '时间的秩序', '现实不似你所见']",8.405206878283053,84.07970205711118
東野圭吾,8,8.0625,8.065195297470655,31978,280.0,中国,"['嫌疑犯X的獻身', '解憂雜貨店', '雪地殺機', '超. 殺人事件: 推理作家的苦惱', '惡意', '使命與心的極限', '單戀', '名偵探的守則']",8.103204232789572,84.05319817959915
斯蒂格·拉森,3,8.799999999999999,8.790543976767212,21948,39.9,瑞典,"['龙文身的女孩', '玩火的女孩', '直捣蜂窝的女孩']",8.405206878283053,84.02245605704937
舒仪,3,7.6000000000000005,7.606081229816675,38558,25.0,中国,"['曾有一个人，爱我如生命', '格子间女人', '曾有一个人爱我如生命']",7.955206878283052,84.00654562481331
北野武,3,8.0,8.007342611186164,31697,39.0,日,"['北野武的小酒馆', '菊次郎与佐纪', '北野武自述']",8.105206878283052,84.00243595046999
（英）莎士比亚,3,8.466666666666667,8.457714187431334,25416,18.0,中国,"['罗密欧与朱丽叶（名著名译插图本）', '威尼斯商人', '莎士比亚喜剧悲剧集']",8.280206878283053,83.98757515181131
苏小懒,2,7.8,7.80147097536412,33282,20.8,中国,"['全世爱', '全世爱Ⅱ·丝婚四年']",8.063093575180632,83.95939718886817
吉本芭娜娜,8,7.725,7.7348114933051,41164,17.5,日,"['厨房', '厨房', '哀愁的预感', '蜜月旅行', '不伦与南美', '雏菊人生', 'N·P', '虹']",7.895511925097264,83.89252757367477
乔治·马丁,4,9.425,9.393721586581966,14920,28.9,中国,"['冰与火之歌（卷一）', '冰与火之歌·卷四·群鸦的盛宴（全三册）', '冰与火之歌（卷一）', '冰与火之歌（卷一）']",8.726850558473824,83.86961455274621
莉兹·克里莫,2,8.2,8.201153159634332,28218,44.0,美,"['我可以咬一口吗', '一见你就好心情']",8.177379289466346,83.79974506490922
戴维·迈尔斯,2,9.2,9.176073882403717,19927,218.0,美,"['社会心理学', '社会心理学']",8.463093575180633,83.78361976805843
安德烈·艾席蒙,2,8.7,8.695810911183129,23556,34.85,美,"['夏日终曲', '请以你的名字呼唤我']",8.320236432323489,83.76130362235779
树下野狐,7,8.585714285714285,8.571535214319598,20984,25.0,中国,"['搜神记Ⅰ-神农使者', '搜神记Ⅱ·大荒惊变', '搜神记Ⅲ·灵山十巫', '搜神记Ⅳ·太乙火真', '搜神记Ⅴ·三生石', '搜神记Ⅵ·似是故人来', '蛮荒记1·鲲鹏']",8.411804585522036,83.71060475503491
白岩松,6,7.416666666666667,7.43093388403135,48167,34.4,中国,"['幸福了吗?', '白说', '痛并快乐着', '痛并快乐着', '岩松看日本', '白岩松']",7.758332275114947,83.65383122967404
席慕蓉,5,8.68,8.66546874000673,20430,20.0,中国,"['在黑暗的河流上', '席慕容诗集', '槭树下的家（席慕蓉作品典藏版）', '七里香', '席慕蓉经典作品']",8.424165502626442,83.60823051673208
卡罗琳·帕克丝特,3,7.599999999999999,7.6125430482997265,36517,25.0,美,"['巴别塔之犬', '巴别塔之犬', '伊甸园的鹦鹉']",7.955206878283052,83.57390769631503
贡布里希 (Sir E.H.Gombrich),2,9.55,9.523169124606495,17299,254.0,英,"['艺术的故事', '艺术的故事']",8.563093575180632,83.56262137612431
